ObjectID,Title,Artist,Date,Culture,Source,CopyrightStatus,Classification,ImageURL
"safe-japanese-112390","Ceiling Design, with Sketches of Ornamental Border, Helmeted Head (recto); Sketches of Ornamental Details (verso)","School of Giovanni da Udine, called Giovanni dei Ricamatori (Italian, 1487-1561)
or School of Perino del Vaga (Italian, 1500/01-1547)","n.d.","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","pen and ink drawings","https://www.artic.edu/iiif/2/416de38f-2f9a-90cf-9061-dd02b5d94fff/full/843,/0/default.jpg"
"safe-japanese-5562","Kesa","Japan","Edo period (1615–1868), late 18th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/05b92ed2-3d64-6e05-adef-d4a3e4176183/full/843,/0/default.jpg"
"safe-japanese-197619","Mizugoromo","Japan","18th century, Edo period (1615–1868)","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/b0a6d17f-60d2-a4dd-ec06-49f79686b95d/full/843,/0/default.jpg"
"safe-japanese-88783","Surihaku (Noh Costume)","Japan","Edo period (1615–1868), 1775/1825","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/a903338d-f013-3a95-6db9-2c456939f972/full/843,/0/default.jpg"
"safe-japanese-35427","Matsuchiyama on the Sumida River","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","Edo period, 1856","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","hanging scroll","https://www.artic.edu/iiif/2/d3898014-9a2d-7fb9-1eac-e76a8d25acdb/full/843,/0/default.jpg"
"safe-japanese-38550","Netsuke","Japanese","Edo period (1615–1868)","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","wood","https://www.artic.edu/iiif/2/5047775d-44fd-d07b-5aec-d9b1d540bf42/full/843,/0/default.jpg"
"safe-japanese-157663","Fukusa (Gift Cover)","Painted by Saeki Ganryô (Japanese, active c. 1901/25)
Japan","late Edo period (1789–1868), early 19th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/83b9bc89-276b-e185-e058-bc53e7f2565b/full/843,/0/default.jpg"
"safe-japanese-89033","Fidelity (Shin), from the series Five Cardinal Virtues","Suzuki Harunobu 鈴木 春信
Japanese, 1725 (?)-1770","Edo period (1615–1868), 1767","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/16eb3297-0188-7192-b631-7cfca054d236/full/843,/0/default.jpg"
"safe-japanese-160015","Willow Bridge and Waterwheel","Hasegawa Soya
Japanese, 1590-1667","c. 1650","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","screen","https://www.artic.edu/iiif/2/40c528cd-7871-a283-af68-4f2d0a250b3c/full/843,/0/default.jpg"
"safe-japanese-90488","Karaori (Noh Costume)","Japan","18th century, Edo period (1615–1868)","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/bd7c41af-e9fb-38bc-7f80-25e2e9c0ea12/full/843,/0/default.jpg"
"safe-japanese-28952","Karaori (Nô Costume)","Japan","late Edo period (1789–1868), late 18th/early 19th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/fe05c014-6950-d7dd-42c0-ba789ea795be/full/843,/0/default.jpg"
"safe-japanese-4405","Fragment","Japan","Edo period (1615–1868), 1775/1800","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/1f8a8fed-0af1-7011-1606-c20c61a4a43c/full/843,/0/default.jpg"
"safe-japanese-157662","Fukusa (Gift Cover)","Japan","Edo period (1615–1868), late 18th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/0f0dae2b-af09-3b40-f7bb-5dbc98a372a8/full/843,/0/default.jpg"
"safe-japanese-21120","Praying for Rain Komachi (Amagoi Komachi)","Shiba Kokan (Suzuki Harushige)
Japanese, 1747–1818","Edo period (1615–1868), 1770","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/ca41656d-f767-5e4b-f905-89f269153c91/full/843,/0/default.jpg"
"safe-japanese-21062","Ono no Komachi Praying for Rain","Suzuki Harunobu 鈴木 春信
Japanese, 1725 (?)-1770","Edo period (1615–1868), 1770","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/1fcdb495-dace-4fa4-9815-750e4503e719/full/843,/0/default.jpg"
"safe-japanese-20825","The Poetess Ono no Komachi","Suzuki Harunobu 鈴木 春信 
Japanese, 1725 (?)-1770","Edo period (1615–1868), 1767/68","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","painting","https://www.artic.edu/iiif/2/3cfe2f71-c14b-4101-d9e4-6604d4048317/full/843,/0/default.jpg"
"safe-japanese-154252","Ryogoku Bridge, from the series Dutch-style Pictures: Eight Views of Edo (Oranda gakyo Edo hakkei)","Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","1804/16","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/cc6f0728-9110-47a9-0c84-e9ce9fa526f4/full/843,/0/default.jpg"
"safe-japanese-150960","Woman's Aigi (Inner Robe)","Japan","Edo period (1789–1868), late 1700s","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","garment","https://www.artic.edu/iiif/2/236c5eaa-233a-2e9d-f7b3-f2a199b21917/full/843,/0/default.jpg"
"safe-japanese-20807","Ono no Komachi Washing the Book","Suzuki Harunobu 鈴木 春信 
Japanese, 1725 (?)-1770","Edo period (1615–1868), 1765/66","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/5857a700-2f17-04ec-5920-6e6bda609ba6/full/843,/0/default.jpg"
"safe-japanese-149107","The Hanging-Cloud Bridge at Mount Gyodo near Ashikaga (Ashikaga Gyodozan kumo no kakehashi), from the series ""Unusual Views of Famous Bridges in Various Provinces (Shokoku meikyo kiran)""","Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","c. 1833/34","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/ae4f773f-a59b-fd6e-2265-39fcdff80b02/full/843,/0/default.jpg"
"safe-japanese-43238","Meiji Dance Recital","Sessei
Japanese, active Meiji period (1868-1912)","1880s","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/4d77573e-c45c-94c4-4725-eb936405a963/full/843,/0/default.jpg"
"safe-japanese-183229","Pendant","Japan, early Meiji period","1870/90, Meiji period (1868–1912)","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","liturgical - buddhist","https://www.artic.edu/iiif/2/5878e44b-a60c-6f71-dc74-33f2b6d3ccb3/full/843,/0/default.jpg"
"safe-japanese-4961","Panel","Japan","late Edo period (1789–1868)/ Meiji period (1868–1912), 19th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/2433f21a-8137-48ba-823c-61122b3f3fc7/full/843,/0/default.jpg"
"safe-japanese-150411","Sei Shonagon, from the series Ancient Patterns (Kodai moyo)","Kobayashi Kiyochika
Japanese, 1847-1915","Meiji period (1896–1912), 1896","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/cf6f4728-153b-42b5-1957-9aadb453d589/full/843,/0/default.jpg"
"safe-japanese-186832","Fireman's Coat (Hikeshi Sashiko Banten)","Japan","Meiji period (1868–1912), c. 1875-1900","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/66d739d3-2a2b-cd27-92cf-ee78ab68f7cf/full/843,/0/default.jpg"
"safe-japanese-183408","Scroll","Japan","Meiji period (1868–1912), c. 1880","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/29d6093e-ac3e-d23e-06f8-b388b9cd64ec/full/843,/0/default.jpg"
"safe-japanese-88781","Ôsodemono-Style Garment","Japan","Meiji period (1868–1912), 1875/1900","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/300e4ec0-d5ad-0955-1e2a-bae0ea104bf8/full/843,/0/default.jpg"
"safe-japanese-88785","Chôken (Noh Costume)","Japan","1901/25, Meiji period (1868–1912)/ Taishô period (1912–1926)","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/a7fadf1c-a425-33e4-756c-b6dd1e8788bf/full/843,/0/default.jpg"
"safe-japanese-225808","Futon Cover (Futonji)","Japan","Meiji period (1868–1912), 19th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/c0402b32-c643-5669-6eb6-e2e8396d764a/full/843,/0/default.jpg"
"safe-japanese-88873","Hangiri (Noh Costume)","Japan","Meiji period (1868–1912), 1875/1900","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/fffc0395-b3f2-d908-8ba1-572757d3221b/full/843,/0/default.jpg"
"safe-japanese-4342","Fragment (From a Noh Costume)","Japan","18th century, late Edo period (1789–1868)/ Meiji period (1868–1912)","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/bbe76655-242b-ba00-1204-83a6dcf43e91/full/843,/0/default.jpg"
"safe-japanese-150719","Ôhi (Stole)","Japan","Meiji period (1868–1912), 1875/1900","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/f4bc7891-2ffd-c67f-8b38-8974a1c59a76/full/843,/0/default.jpg"
"safe-japanese-157244","Furoshiki (Wrapping Cloth)","Japan","Meiji period (1868–1912), late 19th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/6a87e375-9cc0-08c7-7987-5a8dd73c9536/full/843,/0/default.jpg"
"safe-japanese-150734","Hanging","Japan","late Edo period (1789–1868)/Meiji period (1868–1912), 1825/1900","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/b7555fbb-da7d-b32d-8a06-e67a1b0a2dab/full/843,/0/default.jpg"
"safe-japanese-157393","Tobacco Pouch","Japan","late Edo period (1789–1868)/ Meiji period (1868–1912), 1850/1900","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","textile","https://www.artic.edu/iiif/2/3367b510-01cb-796a-1cdc-c0355cfc5031/full/843,/0/default.jpg"
"safe-japanese-246","Oinochoe (Pitcher)","Attributed to the Mattinata Painter
Greek; Apulia, Italy","end of 4th century BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","pitcher (vessel)","https://www.artic.edu/iiif/2/44abac03-4d36-aac6-f44e-ffe1d57dfb03/full/843,/0/default.jpg"
"safe-japanese-18410","Arita Ware Kakiemon Floral-shaped Bowl","Japan","late 17th/early 18th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","bowl","https://www.artic.edu/iiif/2/7e971b35-e00d-bf90-cf77-e9912e933752/full/843,/0/default.jpg"
"safe-japanese-181","Amphora (Storage Jar)","Attributed to the Ixion Painter
Greek; Campania, Italy","340-330 BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","vessel","https://www.artic.edu/iiif/2/d8fab7c6-8cc9-1c02-18db-0f198775ccc9/full/843,/0/default.jpg"
"safe-japanese-86366","Horse","Japan","5th–6th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","earthenware","https://www.artic.edu/iiif/2/a6b66cf8-78c4-4b91-e3c0-84527fb09e59/full/843,/0/default.jpg"
"safe-japanese-166","Amphora (Storage Jar)","Attributed to the Achilles Painter
Greek; Athens","460-450 BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","vessel","https://www.artic.edu/iiif/2/7605118c-b634-cd1f-2c92-b1406ffb1071/full/843,/0/default.jpg"
"safe-japanese-249663","Vase","Ceramic Art Company
American, 1889–1906
Trenton, New Jersey","1894–96","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","ceramics","https://www.artic.edu/iiif/2/84bbdbbf-6b0c-573e-223e-1037a803f398/full/843,/0/default.jpg"
"safe-japanese-18415","Kutani-Style Sweets Tray","Japan","c. 1825","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","stoneware","https://www.artic.edu/iiif/2/e6c4e331-ad5d-8d53-530a-0c50572d0d45/full/843,/0/default.jpg"
"safe-japanese-158","Pelike (Storage Jar)","Greek; Athens","about 510-500 BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","vessel","https://www.artic.edu/iiif/2/48d485ec-6102-b7ec-062c-8b351055ca5f/full/843,/0/default.jpg"
"safe-japanese-164","Column-Krater (Mixing Bowl)","Attributed to a Member of the Earlier Mannerist Group
Greek; Athens","about 460 BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","vessel","https://www.artic.edu/iiif/2/f7c96efa-2b60-565e-3b03-a3acf7f79ea9/full/843,/0/default.jpg"
"safe-japanese-253","Hydria (Water Jar)","Greek; possibly Apulia or Campania, Italy","about 300 BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","vessel","https://www.artic.edu/iiif/2/9af8c354-e223-256b-6aa9-71738010d4d5/full/843,/0/default.jpg"
"safe-japanese-614","Amphoriskos (Container for Oil)","Greek; Corinth","600-575 BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","vessel","https://www.artic.edu/iiif/2/36a3f0f7-9bda-2c93-fee8-7c264d5ce01f/full/843,/0/default.jpg"
"safe-japanese-8591","Raku Ware Teabowl with Image of Mount Fuji","Raku Ryōnyū
Japanese, 1756–1834","Late 18th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","stoneware","https://www.artic.edu/iiif/2/17270f21-fcbf-149d-0320-1f9e671ebd62/full/843,/0/default.jpg"
"safe-japanese-242","Amphora (Storage Jar)","Faliscan; Latium, Italy","4th century BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","vessel","https://www.artic.edu/iiif/2/de7d5700-4efc-ae3b-0e32-614df31d5cbc/full/843,/0/default.jpg"
"safe-japanese-10637","Tureen","Creil Pottery
French, 1801-1840","1810/20","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","earthenware","https://www.artic.edu/iiif/2/b7866b85-79c6-26ef-587f-0eec53650a3c/full/843,/0/default.jpg"
"safe-japanese-172","Oinochoe (Pitcher)","Etruscan","550-500 BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","pitcher (vessel)","https://www.artic.edu/iiif/2/09690ae8-43b3-4814-793e-af5ce930eea8/full/843,/0/default.jpg"
"safe-japanese-105944","Tamba-Ware Jar","Japanese","15th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","stoneware","https://www.artic.edu/iiif/2/f2d32916-5cb0-54cc-6faa-72610ae36792/full/843,/0/default.jpg"
"safe-japanese-15556","Ceramic Architectural Decoration","Iran","13th century","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","ceramics","https://www.artic.edu/iiif/2/779ff5a1-e268-b83a-3448-b58885204729/full/843,/0/default.jpg"
"safe-japanese-317","Lekythos (Oil Jar)","Greek; possibly Campania, Italy","about 400 BCE","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","vessel","https://www.artic.edu/iiif/2/2cc02688-d6b2-d7ea-fa2e-d461330abceb/full/843,/0/default.jpg"
"safe-japanese-205","Bowl with Large Diamond-Shaped Area Interior with Dotted Lines and Diamonds, and Interlocking Stepped Motifs","Ancestral Pueblo (Anasazi), possibly St. John's Black-on-white
West-central New Mexico, United States","950–1400","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","bowl","https://www.artic.edu/iiif/2/1aa5f4fd-76df-dc28-0831-be64ba5f5c97/full/843,/0/default.jpg"
"safe-japanese-6581","Plate from the Duke of Clarence Service","Worcester Porcelain Factory (Flight Period, 1783-1792)
Worcester, England, founded 1751","c. 1792","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","plate (general, dish)","https://www.artic.edu/iiif/2/b03497a2-2556-58b1-c107-54de7bdaf25f/full/843,/0/default.jpg"
